Location,Direction,Date,Time,Volume,Lanes
ML 52-53,SB,3/30/2025,4:00 AM,455,3
ML 52-53,SB,3/30/2025,5:00 AM,768,3
ML 52-53,SB,3/30/2025,6:00 AM,1164,3
ML 52-53,SB,3/30/2025,7:00 AM,1883,3
ML 52-53,SB,3/30/2025,8:00 AM,2044,3
ML 52-53,SB,3/30/2025,9:00 AM,1869,3
ML 52-53,SB,3/30/2025,10:00 AM,1522,3
ML 52-53,SB,3/30/2025,11:00 AM,1261,3
ML 52-53,SB,3/30/2025,12:00 PM,1175,3
ML 52-53,SB,3/30/2025,1:00 PM,1081,3
ML 52-53,SB,3/30/2025,2:00 PM,1423,3
ML 52-53,SB,3/30/2025,3:00 PM,1708,3
ML 52-53,SB,3/30/2025,4:00 PM,2325,3
ML 52-53,SB,3/30/2025,5:00 PM,2608,3
ML 52-53,SB,3/30/2025,6:00 PM,1949,3
ML 52-53,SB,3/30/2025,7:00 PM,1334,3
ML 52-53,SB,3/30/2025,8:00 PM,753,3
ML 52-53,SB,3/30/2025,9:00 PM,349,3
ML 52-53,SB,3/30/2025,10:00 PM,215,3
ML 52-53,SB,3/30/2025,11:00 PM,189,3
ML 52-53,NB,3/31/2025,12:00 AM,352,3
ML 52-53,NB,3/31/2025,1:00 AM,391,3
ML 52-53,NB,3/31/2025,2:00 AM,411,3
ML 52-53,NB,3/31/2025,3:00 AM,428,3
ML 52-53,NB,3/31/2025,4:00 AM,469,3
ML 52-53,NB,3/31/2025,5:00 AM,706,3
ML 52-53,NB,3/31/2025,6:00 AM,1109,3
ML 52-53,NB,3/31/2025,7:00 AM,1790,3
ML 52-53,NB,3/31/2025,8:00 AM,2118,3
ML 52-53,NB,3/31/2025,9:00 AM,1957,3
ML 52-53,NB,3/31/2025,10:00 AM,1347,3
ML 52-53,NB,3/31/2025,11:00 AM,1151,3
ML 52-53,NB,3/31/2025,12:00 PM,1024,3
ML 52-53,NB,3/31/2025,1:00 PM,1087,3
ML 52-53,NB,3/31/2025,2:00 PM,1375,3
ML 52-53,NB,3/31/2025,3:00 PM,1606,3
ML 52-53,NB,3/31/2025,4:00 PM,2089,3
ML 52-53,NB,3/31/2025,5:00 PM,2166,3
ML 52-53,NB,3/31/2025,6:00 PM,1857,3
ML 52-53,NB,3/31/2025,7:00 PM,1185,3
ML 52-53,NB,3/31/2025,8:00 PM,736,3
ML 52-53,NB,3/31/2025,9:00 PM,360,3
ML 52-53,NB,3/31/2025,10:00 PM,208,3
ML 52-53,NB,3/31/2025,11:00 PM,173,3
ML 52-53,SB,3/31/2025,12:00 AM,396,3
ML 52-53,SB,3/31/2025,1:00 AM,377,3
ML 52-53,SB,3/31/2025,2:00 AM,428,3
ML 52-53,SB,3/31/2025,3:00 AM,416,3
ML 52-53,SB,3/31/2025,4:00 AM,504,3
ML 52-53,SB,3/31/2025,5:00 AM,700,3
ML 52-53,SB,3/31/2025,6:00 AM,1112,3
ML 52-53,SB,3/31/2025,7:00 AM,1887,3
ML 52-53,SB,3/31/2025,8:00 AM,2232,3
ML 52-53,SB,3/31/2025,9:00 AM,1865,3
ML 52-53,SB,3/31/2025,10:00 AM,1541,3
ML 52-53,SB,3/31/2025,11:00 AM,1185,3
ML 52-53,SB,3/31/2025,12:00 PM,1131,3
ML 52-53,SB,3/31/2025,1:00 PM,1111,3
ML 52-53,SB,3/31/2025,2:00 PM,1299,3
ML 52-53,SB,3/31/2025,3:00 PM,1832,3
ML 52-53,SB,3/31/2025,4:00 PM,2220,3
ML 52-53,SB,3/31/2025,5:00 PM,2472,3
ML 52-53,SB,3/31/2025,6:00 PM,2084,3
ML 52-53,SB,3/31/2025,7:00 PM,1374,3
ML 52-53,SB,3/31/2025,8:00 PM,728,3
ML 52-53,SB,3/31/2025,9:00 PM,352,3
ML 52-53,SB,3/31/2025,10:00 PM,210,3
ML 52-53,SB,3/31/2025,11:00 PM,173,3
ML 52-53,NB,4/1/2025,12:00 AM,332,3
ML 52-53,NB,4/1/2025,1:00 AM,381,3
ML 52-53,NB,4/1/2025,2:00 AM,381,3
ML 52-53,NB,4/1/2025,3:00 AM,424,3
ML 52-53,NB,4/1/2025,4:00 AM,448,3
ML 52-53,NB,4/1/2025,5:00 AM,640,3
ML 52-53,NB,4/1/2025,6:00 AM,1097,3
ML 52-53,NB,4/1/2025,7:00 AM,1687,3
ML 52-53,NB,4/1/2025,8:00 AM,2129,3
ML 52-53,NB,4/1/2025,9:00 AM,1884,3
ML 52-53,NB,4/1/2025,10:00 AM,1562,3
ML 52-53,NB,4/1/2025,11:00 AM,1145,3
ML 52-53,NB,4/1/2025,12:00 PM,1062,3
ML 52-53,NB,4/1/2025,1:00 PM,1050,3
ML 52-53,NB,4/1/2025,2:00 PM,1342,3
ML 52-53,NB,4/1/2025,3:00 PM,1689,3
ML 52-53,NB,4/1/2025,4:00 PM,2121,3
ML 52-53,NB,4/1/2025,5:00 PM,2238,3
ML 52-53,NB,4/1/2025,6:00 PM,1973,3
ML 52-53,NB,4/1/2025,7:00 PM,1325,3
ML 52-53,NB,4/1/2025,8:00 PM,724,3
ML 52-53,NB,4/1/2025,9:00 PM,373,3
ML 52-53,NB,4/1/2025,10:00 PM,194,3
ML 52-53,NB,4/1/2025,11:00 PM,163,3
ML 52-53,SB,4/1/2025,12:00 AM,379,3
ML 52-53,SB,4/1/2025,1:00 AM,410,3
ML 52-53,SB,4/1/2025,2:00 AM,429,3
ML 52-53,SB,4/1/2025,3:00 AM,415,3
ML 52-53,SB,4/1/2025,4:00 AM,479,3
ML 52-53,SB,4/1/2025,5:00 AM,720,3
ML 52-53,SB,4/1/2025,6:00 AM,1303,3
ML 52-53,SB,4/1/2025,7:00 AM,1674,3
ML 52-53,SB,4/1/2025,8:00 AM,2314,3
ML 52-53,SB,4/1/2025,9:00 AM,2135,3
ML 52-53,SB,4/1/2025,10:00 AM,1644,3
ML 52-53,SB,4/1/2025,11:00 AM,1153,3
ML 52-53,SB,4/1/2025,12:00 PM,1138,3
ML 52-53,SB,4/1/2025,1:00 PM,1092,3
ML 52-53,SB,4/1/2025,2:00 PM,1437,3
ML 52-53,SB,4/1/2025,3:00 PM,1893,3
ML 52-53,SB,4/1/2025,4:00 PM,2233,3
ML 52-53,SB,4/1/2025,5:00 PM,2440,3
ML 52-53,SB,4/1/2025,6:00 PM,2185,3
ML 52-53,SB,4/1/2025,7:00 PM,1330,3
ML 52-53,SB,4/1/2025,8:00 PM,740,3
ML 52-53,SB,4/1/2025,9:00 PM,398,3
ML 52-53,SB,4/1/2025,10:00 PM,229,3
ML 52-53,SB,4/1/2025,11:00 PM,177,3
ML 52-53,NB,4/2/2025,12:00 AM,357,3
ML 52-53,NB,4/2/2025,1:00 AM,398,3
ML 52-53,NB,4/2/2025,2:00 AM,419,3
ML 52-53,NB,4/2/2025,3:00 AM,383,3
ML 52-53,NB,4/2/2025,4:00 AM,421,3
ML 52-53,NB,4/2/2025,5:00 AM,687,3
ML 52-53,NB,4/2/2025,6:00 AM,1144,3
ML 52-53,NB,4/2/2025,7:00 AM,1806,3
ML 52-53,NB,4/2/2025,8:00 AM,2047,3
ML 52-53,NB,4/2/2025,9:00 AM,1875,3
ML 52-53,NB,4/2/2025,10:00 AM,1520,3
ML 52-53,NB,4/2/2025,11:00 AM,1081,3
ML 52-53,NB,4/2/2025,12:00 PM,973,3
ML 52-53,NB,4/2/2025,1:00 PM,1121,3
ML 52-53,NB,4/2/2025,2:00 PM,1264,3
ML 52-53,NB,4/2/2025,3:00 PM,1808,3
ML 52-53,NB,4/2/2025,4:00 PM,2058,3
ML 52-53,NB,4/2/2025,5:00 PM,2417,3
ML 52-53,NB,4/2/2025,6:00 PM,2038,3
ML 52-53,NB,4/2/2025,7:00 PM,1310,3
ML 52-53,NB,4/2/2025,8:00 PM,730,3
ML 52-53,NB,4/2/2025,9:00 PM,333,3
ML 52-53,NB,4/2/2025,10:00 PM,200,3
ML 52-53,NB,4/2/2025,11:00 PM,180,3
ML 52-53,SB,4/2/2025,12:00 AM,378,3
ML 52-53,SB,4/2/2025,1:00 AM,374,3
ML 52-53,SB,4/2/2025,2:00 AM,452,3
ML 52-53,SB,4/2/2025,3:00 AM,448,3
ML 52-53,SB,4/2/2025,4:00 AM,529,3
ML 52-53,SB,4/2/2025,5:00 AM,717,3
ML 52-53,SB,4/2/2025,6:00 AM,1293,3
ML 52-53,SB,4/2/2025,7:00 AM,1868,3
ML 52-53,SB,4/2/2025,8:00 AM,2125,3
ML 52-53,SB,4/2/2025,9:00 AM,1942,3
ML 52-53,SB,4/2/2025,10:00 AM,1544,3
ML 52-53,SB,4/2/2025,11:00 AM,1151,3
ML 52-53,SB,4/2/2025,12:00 PM,1039,3
ML 52-53,SB,4/2/2025,1:00 PM,1225,3
ML 52-53,SB,4/2/2025,2:00 PM,1434,3
ML 52-53,SB,4/2/2025,3:00 PM,1928,3
ML 52-53,SB,4/2/2025,4:00 PM,2463,3
ML 52-53,SB,4/2/2025,5:00 PM,2289,3
ML 52-53,SB,4/2/2025,6:00 PM,2242,3
ML 52-53,SB,4/2/2025,7:00 PM,1339,3
ML 52-53,SB,4/2/2025,8:00 PM,703,3
ML 52-53,SB,4/2/2025,9:00 PM,393,3
ML 52-53,SB,4/2/2025,10:00 PM,228,3
ML 52-53,SB,4/2/2025,11:00 PM,179,3
ML 52-53,NB,4/3/2025,12:00 AM,327,3
ML 52-53,NB,4/3/2025,1:00 AM,401,3
ML 52-53,NB,4/3/2025,2:00 AM,377,3
ML 52-53,NB,4/3/2025,3:00 AM,389,3
ML 52-53,NB,4/3/2025,4:00 AM,476,3
ML 52-53,NB,4/3/2025,5:00 AM,618,3
ML 52-53,NB,4/3/2025,6:00 AM,1048,3
ML 52-53,NB,4/3/2025,7:00 AM,1742,3
ML 52-53,NB,4/3/2025,8:00 AM,2035,3
ML 52-53,NB,4/3/2025,9:00 AM,1858,3
ML 52-53,NB,4/3/2025,10:00 AM,1519,3
ML 52-53,NB,4/3/2025,11:00 AM,1070,3
ML 52-53,NB,4/3/2025,12:00 PM,1059,3
ML 52-53,NB,4/3/2025,1:00 PM,1044,3
ML 52-53,NB,4/3/2025,2:00 PM,1284,3
ML 52-53,NB,4/3/2025,3:00 PM,1799,3
ML 52-53,NB,4/3/2025,4:00 PM,2098,3
ML 52-53,NB,4/3/2025,5:00 PM,2199,3
ML 52-53,NB,4/3/2025,6:00 PM,1828,3
ML 52-53,NB,4/3/2025,7:00 PM,1255,3
ML 52-53,NB,4/3/2025,8:00 PM,684,3
ML 52-53,NB,4/3/2025,9:00 PM,352,3
ML 52-53,NB,4/3/2025,10:00 PM,217,3
ML 52-53,NB,4/3/2025,11:00 PM,181,3
ML 52-53,SB,4/3/2025,12:00 AM,365,3
ML 52-53,SB,4/3/2025,1:00 AM,386,3
ML 52-53,SB,4/3/2025,2:00 AM,418,3
ML 52-53,SB,4/3/2025,3:00 AM,404,3
ML 52-53,SB,4/3/2025,4:00 AM,484,3
ML 52-53,SB,4/3/2025,5:00 AM,769,3
ML 52-53,SB,4/3/2025,6:00 AM,1150,3
ML 52-53,SB,4/3/2025,7:00 AM,1897,3
ML 52-53,SB,4/3/2025,8:00 AM,2290,3
ML 52-53,SB,4/3/2025,9:00 AM,2015,3
ML 52-53,SB,4/3/2025,10:00 AM,1493,3
ML 52-53,SB,4/3/2025,11:00 AM,1279,3
ML 52-53,SB,4/3/2025,12:00 PM,1108,3
ML 52-53,SB,4/3/2025,1:00 PM,1081,3
ML 52-53,SB,4/3/2025,2:00 PM,1335,3
ML 52-53,SB,4/3/2025,3:00 PM,1790,3
ML 52-53,SB,4/3/2025,4:00 PM,2232,3
ML 52-53,SB,4/3/2025,5:00 PM,2288,3
ML 52-53,SB,4/3/2025,6:00 PM,1987,3
ML 52-53,SB,4/3/2025,7:00 PM,1338,3
ML 52-53,SB,4/3/2025,8:00 PM,739,3
ML 52-53,SB,4/3/2025,9:00 PM,361,3
ML 52-53,SB,4/3/2025,10:00 PM,216,3
ML 52-53,SB,4/3/2025,11:00 PM,187,3
ML 52-53,NB,4/4/2025,12:00 AM,250,3
ML 52-53,NB,4/4/2025,1:00 AM,287,3
ML 52-53,NB,4/4/2025,2:00 AM,274,3
ML 52-53,NB,4/4/2025,3:00 AM,297,3
ML 52-53,NB,4/4/2025,4:00 AM,308,3
ML 52-53,NB,4/4/2025,5:00 AM,322,3
ML 52-53,NB,4/4/2025,6:00 AM,492,3
ML 52-53,NB,4/4/2025,7:00 AM,896,3
ML 52-53,NB,4/4/2025,8:00 AM,1309,3
ML 52-53,NB,4/4/2025,9:00 AM,1478,3
ML 52-53,NB,4/4/2025,10:00 AM,1461,3
ML 52-53,NB,4/4/2025,11:00 AM,1196,3
ML 52-53,NB,4/4/2025,12:00 PM,961,3
ML 52-53,NB,4/4/2025,1:00 PM,716,3
ML 52-53,NB,4/4/2025,2:00 PM,735,3
ML 52-53,NB,4/4/2025,3:00 PM,825,3
ML 52-53,NB,4/4/2025,4:00 PM,1263,3
ML 52-53,NB,4/4/2025,5:00 PM,1433,3
ML 52-53,NB,4/4/2025,6:00 PM,1613,3
ML 52-53,NB,4/4/2025,7:00 PM,1468,3
ML 52-53,NB,4/4/2025,8:00 PM,938,3
ML 52-53,NB,4/4/2025,9:00 PM,473,3
ML 52-53,NB,4/4/2025,10:00 PM,238,3
ML 52-53,NB,4/4/2025,11:00 PM,152,3
ML 52-53,SB,4/4/2025,12:00 AM,273,3
ML 52-53,SB,4/4/2025,1:00 AM,302,3
ML 52-53,SB,4/4/2025,2:00 AM,297,3
ML 52-53,SB,4/4/2025,3:00 AM,309,3
ML 52-53,SB,4/4/2025,4:00 AM,320,3
ML 52-53,SB,4/4/2025,5:00 AM,378,3
ML 52-53,SB,4/4/2025,6:00 AM,501,3
ML 52-53,SB,4/4/2025,7:00 AM,886,3
ML 52-53,SB,4/4/2025,8:00 AM,1342,3
ML 52-53,SB,4/4/2025,9:00 AM,1748,3
ML 52-53,SB,4/4/2025,10:00 AM,1561,3
ML 52-53,SB,4/4/2025,11:00 AM,1303,3
ML 52-53,SB,4/4/2025,12:00 PM,1028,3
ML 52-53,SB,4/4/2025,1:00 PM,801,3
ML 52-53,SB,4/4/2025,2:00 PM,825,3
ML 52-53,SB,4/4/2025,3:00 PM,975,3
ML 52-53,SB,4/4/2025,4:00 PM,1293,3
ML 52-53,SB,4/4/2025,5:00 PM,1721,3
ML 52-53,SB,4/4/2025,6:00 PM,1910,3
ML 52-53,SB,4/4/2025,7:00 PM,1618,3
ML 52-53,SB,4/4/2025,8:00 PM,988,3
ML 52-53,SB,4/4/2025,9:00 PM,564,3
ML 52-53,SB,4/4/2025,10:00 PM,261,3
ML 52-53,SB,4/4/2025,11:00 PM,173,3
ML 52-53,NB,4/5/2025,12:00 AM,255,3
ML 52-53,NB,4/5/2025,1:00 AM,280,3
ML 52-53,NB,4/5/2025,2:00 AM,278,3
ML 52-53,NB,4/5/2025,3:00 AM,298,3
ML 52-53,NB,4/5/2025,4:00 AM,298,3
ML 52-53,NB,4/5/2025,5:00 AM,335,3
ML 52-53,NB,4/5/2025,6:00 AM,508,3
ML 52-53,NB,4/5/2025,7:00 AM,906,3
ML 52-53,NB,4/5/2025,8:00 AM,1226,3
ML 52-53,NB,4/5/2025,9:00 AM,1638,3
ML 52-53,NB,4/5/2025,10:00 AM,1491,3
ML 52-53,NB,4/5/2025,11:00 AM,1267,3
ML 52-53,NB,4/5/2025,12:00 PM,889,3
ML 52-53,NB,4/5/2025,1:00 PM,738,3
ML 52-53,NB,4/5/2025,2:00 PM,731,3
ML 52-53,NB,4/5/2025,3:00 PM,861,3
ML 52-53,NB,4/5/2025,4:00 PM,1132,3
ML 52-53,NB,4/5/2025,5:00 PM,1514,3
ML 52-53,NB,4/5/2025,6:00 PM,1621,3
ML 52-53,NB,4/5/2025,7:00 PM,1383,3
ML 52-53,NB,4/5/2025,8:00 PM,918,3
ML 52-53,NB,4/5/2025,9:00 PM,485,3
ML 52-53,NB,4/5/2025,10:00 PM,276,3
ML 52-53,NB,4/5/2025,11:00 PM,159,3
ML 52-53,SB,4/5/2025,12:00 AM,282,3
ML 52-53,SB,4/5/2025,1:00 AM,285,3
ML 52-53,SB,4/5/2025,2:00 AM,330,3
ML 52-53,SB,4/5/2025,3:00 AM,316,3
ML 52-53,SB,4/5/2025,4:00 AM,292,3
ML 52-53,SB,4/5/2025,5:00 AM,330,3
ML 52-53,SB,4/5/2025,6:00 AM,539,3
ML 52-53,SB,4/5/2025,7:00 AM,936,3
ML 52-53,SB,4/5/2025,8:00 AM,1434,3
ML 52-53,SB,4/5/2025,9:00 AM,1834,3
ML 52-53,SB,4/5/2025,10:00 AM,1731,3
ML 52-53,SB,4/5/2025,11:00 AM,1203,3
ML 52-53,SB,4/5/2025,12:00 PM,947,3
ML 52-53,SB,4/5/2025,1:00 PM,798,3
ML 52-53,SB,4/5/2025,2:00 PM,795,3
ML 52-53,SB,4/5/2025,3:00 PM,895,3
ML 52-53,SB,4/5/2025,4:00 PM,1310,3
ML 52-53,SB,4/5/2025,5:00 PM,1727,3
ML 52-53,SB,4/5/2025,6:00 PM,1691,3
ML 52-53,SB,4/5/2025,7:00 PM,1428,3
ML 52-53,SB,4/5/2025,8:00 PM,1084,3
ML 52-53,SB,4/5/2025,9:00 PM,553,3
ML 52-53,SB,4/5/2025,10:00 PM,294,3
ML 52-53,SB,4/5/2025,11:00 PM,156,3
ML 52-53,NB,4/6/2025,12:00 AM,360,3
ML 52-53,NB,4/6/2025,1:00 AM,358,3
ML 52-53,NB,4/6/2025,2:00 AM,401,3
ML 52-53,NB,4/6/2025,3:00 AM,381,3
ML 52-53,NB,4/6/2025,4:00 AM,492,3
ML 52-53,NB,4/6/2025,5:00 AM,667,3
ML 52-53,NB,4/6/2025,6:00 AM,1170,3
ML 52-53,NB,4/6/2025,7:00 AM,1795,3
ML 52-53,NB,4/6/2025,8:00 AM,1876,3
ML 52-53,NB,4/6/2025,9:00 AM,1945,3
ML 52-53,NB,4/6/2025,10:00 AM,1544,3
ML 52-53,NB,4/6/2025,11:00 AM,1123,3
ML 52-53,NB,4/6/2025,12:00 PM,1016,3
ML 52-53,NB,4/6/2025,1:00 PM,1176,3
ML 52-53,NB,4/6/2025,2:00 PM,1285,3
ML 52-53,NB,4/6/2025,3:00 PM,1623,3
ML 52-53,NB,4/6/2025,4:00 PM,2028,3
ML 52-53,NB,4/6/2025,5:00 PM,2241,3
ML 52-53,NB,4/6/2025,6:00 PM,1921,3
ML 52-53,NB,4/6/2025,7:00 PM,1348,3
ML 52-53,NB,4/6/2025,8:00 PM,709,3
ML 52-53,NB,4/6/2025,9:00 PM,342,3
ML 52-53,NB,4/6/2025,10:00 PM,220,3
ML 52-53,NB,4/6/2025,11:00 PM,181,3
ML 52-53,SB,4/6/2025,12:00 AM,379,3
ML 52-53,SB,4/6/2025,1:00 AM,416,3
ML 52-53,SB,4/6/2025,2:00 AM,449,3
ML 52-53,SB,4/6/2025,3:00 AM,427,3
ML 52-53,SB,4/6/2025,4:00 AM,496,3
ML 52-53,SB,4/6/2025,5:00 AM,771,3
ML 52-53,SB,4/6/2025,6:00 AM,1221,3
ML 52-53,SB,4/6/2025,7:00 AM,1824,3
ML 52-53,SB,4/6/2025,8:00 AM,2258,3
ML 52-53,SB,4/6/2025,9:00 AM,1966,3
ML 52-53,SB,4/6/2025,10:00 AM,1690,3
ML 52-53,SB,4/6/2025,11:00 AM,1146,3
ML 52-53,SB,4/6/2025,12:00 PM,1187,3
ML 52-53,SB,4/6/2025,1:00 PM,1261,3
ML 52-53,SB,4/6/2025,2:00 PM,1373,3
ML 52-53,SB,4/6/2025,3:00 PM,1743,3
ML 52-53,SB,4/6/2025,4:00 PM,2498,3
ML 52-53,SB,4/6/2025,5:00 PM,2397,3
ML 52-53,SB,4/6/2025,6:00 PM,2084,3
ML 52-53,SB,4/6/2025,7:00 PM,1376,3
ML 52-53,SB,4/6/2025,8:00 PM,706,3
ML 52-53,SB,4/6/2025,9:00 PM,367,3
ML 52-53,SB,4/6/2025,10:00 PM,232,3
ML 52-53,SB,4/6/2025,11:00 PM,180,3
ML 52-53,NB,4/7/2025,12:00 AM,348,3
ML 52-53,NB,4/7/2025,1:00 AM,361,3
ML 52-53,NB,4/7/2025,2:00 AM,394,3
ML 52-53,NB,4/7/2025,3:00 AM,390,3
ML 52-53,NB,4/7/2025,4:00 AM,434,3
ML 52-53,NB,4/7/2025,5:00 AM,626,3
ML 52-53,NB,4/7/2025,6:00 AM,1109,3
ML 52-53,NB,4/7/2025,7:00 AM,1557,3
ML 52-53,NB,4/7/2025,8:00 AM,2018,3
ML 52-53,NB,4/7/2025,9:00 AM,2008,3
ML 52-53,NB,4/7/2025,10:00 AM,1429,3
ML 52-53,NB,4/7/2025,11:00 AM,1140,3
ML 52-53,NB,4/7/2025,12:00 PM,958,3
ML 52-53,NB,4/7/2025,1:00 PM,1171,3
ML 52-53,NB,4/7/2025,2:00 PM,1373,3
ML 52-53,NB,4/7/2025,3:00 PM,1831,3
ML 52-53,NB,4/7/2025,4:00 PM,2036,3
ML 52-53,NB,4/7/2025,5:00 PM,2306,3
ML 52-53,NB,4/7/2025,6:00 PM,1841,3
ML 52-53,NB,4/7/2025,7:00 PM,1285,3
ML 52-53,NB,4/7/2025,8:00 PM,657,3
ML 52-53,NB,4/7/2025,9:00 PM,322,3
ML 52-53,NB,4/7/2025,10:00 PM,207,3
ML 52-53,NB,4/7/2025,11:00 PM,177,3
ML 52-53,SB,4/7/2025,12:00 AM,397,3
ML 52-53,SB,4/7/2025,1:00 AM,414,3
ML 52-53,SB,4/7/2025,2:00 AM,415,3
ML 52-53,SB,4/7/2025,3:00 AM,449,3
ML 52-53,SB,4/7/2025,4:00 AM,533,3
ML 52-53,SB,4/7/2025,5:00 AM,776,3
ML 52-53,SB,4/7/2025,6:00 AM,1239,3
ML 52-53,SB,4/7/2025,7:00 AM,1802,3
ML 52-53,SB,4/7/2025,8:00 AM,2146,3
ML 52-53,SB,4/7/2025,9:00 AM,2000,3
ML 52-53,SB,4/7/2025,10:00 AM,1499,3
ML 52-53,SB,4/7/2025,11:00 AM,1182,3
ML 52-53,SB,4/7/2025,12:00 PM,1191,3
ML 52-53,SB,4/7/2025,1:00 PM,1204,3
ML 52-53,SB,4/7/2025,2:00 PM,1505,3
ML 52-53,SB,4/7/2025,3:00 PM,1914,3
ML 52-53,SB,4/7/2025,4:00 PM,2173,3
ML 52-53,SB,4/7/2025,5:00 PM,2369,3
ML 52-53,SB,4/7/2025,6:00 PM,2205,3
ML 52-53,SB,4/7/2025,7:00 PM,1305,3
ML 52-53,SB,4/7/2025,8:00 PM,722,3
ML 52-53,SB,4/7/2025,9:00 PM,401,3
ML 52-53,SB,4/7/2025,10:00 PM,215,3
ML 52-53,SB,4/7/2025,11:00 PM,180,3
ML 52-53,NB,4/8/2025,12:00 AM,378,3
ML 52-53,NB,4/8/2025,1:00 AM,360,3
ML 52-53,NB,4/8/2025,2:00 AM,409,3
ML 52-53,NB,4/8/2025,3:00 AM,426,3
ML 52-53,NB,4/8/2025,4:00 AM,494,3
ML 52-53,NB,4/8/2025,5:00 AM,643,3
ML 52-53,NB,4/8/2025,6:00 AM,1166,3
ML 52-53,NB,4/8/2025,7:00 AM,1744,3
ML 52-53,NB,4/8/2025,8:00 AM,2042,3
ML 52-53,NB,4/8/2025,9:00 AM,1905,3
ML 52-53,NB,4/8/2025,10:00 AM,1547,3
ML 52-53,NB,4/8/2025,11:00 AM,1128,3
ML 52-53,NB,4/8/2025,12:00 PM,1030,3
ML 52-53,NB,4/8/2025,1:00 PM,1131,3
ML 52-53,NB,4/8/2025,2:00 PM,1214,3
ML 52-53,NB,4/8/2025,3:00 PM,1592,3
ML 52-53,NB,4/8/2025,4:00 PM,2190,3
ML 52-53,NB,4/8/2025,5:00 PM,2211,3
ML 52-53,NB,4/8/2025,6:00 PM,2073,3
ML 52-53,NB,4/8/2025,7:00 PM,1363,3
ML 52-53,NB,4/8/2025,8:00 PM,694,3
ML 52-53,NB,4/8/2025,9:00 PM,338,3
ML 52-53,NB,4/8/2025,10:00 PM,224,3
ML 52-53,NB,4/8/2025,11:00 PM,160,3
ML 52-53,SB,4/8/2025,12:00 AM,374,3
ML 52-53,SB,4/8/2025,1:00 AM,383,3
ML 52-53,SB,4/8/2025,2:00 AM,447,3
ML 52-53,SB,4/8/2025,3:00 AM,466,3
ML 52-53,SB,4/8/2025,4:00 AM,489,3
ML 52-53,SB,4/8/2025,5:00 AM,746,3
ML 52-53,SB,4/8/2025,6:00 AM,1284,3
ML 52-53,SB,4/8/2025,7:00 AM,1713,3
ML 52-53,SB,4/8/2025,8:00 AM,2050,3
ML 52-53,SB,4/8/2025,9:00 AM,1882,3
ML 52-53,SB,4/8/2025,10:00 AM,1695,3
ML 52-53,SB,4/8/2025,11:00 AM,1166,3
ML 52-53,SB,4/8/2025,12:00 PM,1090,3
ML 52-53,SB,4/8/2025,1:00 PM,1172,3
ML 52-53,SB,4/8/2025,2:00 PM,1333,3
ML 52-53,SB,4/8/2025,3:00 PM,1931,3
ML 52-53,SB,4/8/2025,4:00 PM,2240,3
ML 52-53,SB,4/8/2025,5:00 PM,2367,3
ML 52-53,SB,4/8/2025,6:00 PM,2249,3
ML 52-53,SB,4/8/2025,7:00 PM,1451,3
ML 52-53,SB,4/8/2025,8:00 PM,744,3
ML 52-53,SB,4/8/2025,9:00 PM,392,3
ML 52-53,SB,4/8/2025,10:00 PM,242,3
ML 52-53,SB,4/8/2025,11:00 PM,186,3
ML 52-53,NB,4/9/2025,12:00 AM,378,3
ML 52-53,NB,4/9/2025,1:00 AM,397,3
ML 52-53,NB,4/9/2025,2:00 AM,375,3
ML 52-53,NB,4/9/2025,3:00 AM,375,3
ML 52-53,NB,4/9/2025,4:00 AM,471,3
ML 52-53,NB,4/9/2025,5:00 AM,719,3
ML 52-53,NB,4/9/2025,6:00 AM,1051,3
ML 52-53,NB,4/9/2025,7:00 AM,1646,3
ML 52-53,NB,4/9/2025,8:00 AM,1999,3
ML 52-53,NB,4/9/2025,9:00 AM,1990,3
ML 52-53,NB,4/9/2025,10:00 AM,1518,3
ML 52-53,NB,4/9/2025,11:00 AM,1123,3
ML 52-53,NB,4/9/2025,12:00 PM,1015,3
ML 52-53,NB,4/9/2025,1:00 PM,1097,3
ML 52-53,NB,4/9/2025,2:00 PM,1233,3
ML 52-53,NB,4/9/2025,3:00 PM,1781,3
ML 52-53,NB,4/9/2025,4:00 PM,2130,3
ML 52-53,NB,4/9/2025,5:00 PM,2161,3
ML 52-53,NB,4/9/2025,6:00 PM,2081,3
ML 52-53,NB,4/9/2025,7:00 PM,1318,3
ML 52-53,NB,4/9/2025,8:00 PM,642,3
ML 52-53,NB,4/9/2025,9:00 PM,367,3
ML 52-53,NB,4/9/2025,10:00 PM,215,3
ML 52-53,NB,4/9/2025,11:00 PM,168,3
ML 52-53,SB,4/9/2025,12:00 AM,381,3
ML 52-53,SB,4/9/2025,1:00 AM,407,3
ML 52-53,SB,4/9/2025,2:00 AM,426,3
ML 52-53,SB,4/9/2025,3:00 AM,405,3
ML 52-53,SB,4/9/2025,4:00 AM,531,3
ML 52-53,SB,4/9/2025,5:00 AM,713,3
ML 52-53,SB,4/9/2025,6:00 AM,1198,3
ML 52-53,SB,4/9/2025,7:00 AM,1833,3
ML 52-53,SB,4/9/2025,8:00 AM,2056,3
ML 52-53,SB,4/9/2025,9:00 AM,2005,3
ML 52-53,SB,4/9/2025,10:00 AM,1554,3
ML 52-53,SB,4/9/2025,11:00 AM,1263,3
ML 52-53,SB,4/9/2025,12:00 PM,1123,3
